id,ckpt,n_atoms,n_basis,n_occ,t_fock_s,method,f1_res_fro,f1_res_max,f1_res_occ,f1_res_frontier,f1_grad,f1_pt1_homo,f1_pt1_lumo,f1_dhomo,f1_dlumo,f1_gap,gap_hat,f1_sB_homo,f1_sB_lumo,ref_dhomo_F1,ref_dlumo_F1,ref_res_true
80848,id,21,186,34,6.246654748916626,df-g1,0.02838255777855188,0.004485307460917909,0.00464223816518443,0.002858912403190978,0.029527807964373327,-0.00030335689590935393,0.0006429893045131876,-0.00044296417633771235,3.800461512928205e-05,0.2990306704607362,0.29854970166926925,0.01823597804093984,0.0646679853812449,-0.0001167043867572326,-0.0001906898435253962,0.024534098984955476
80871,id,21,186,34,6.312381029129028,df-g1,0.024555526290958033,0.004898112763832785,0.005122295636176889,0.004833681805087491,0.02563188529739486,-0.0008216681038499346,0.004706736772163728,-0.0008899092980964307,0.0011923965499706854,0.3015108863940608,0.2994285805459937,0.010265609709548214,0.10187261420379105,-0.0007630372896884063,-0.000250817241459568,0.02024355038770553
80895,id,19,176,34,5.287257194519043,df-g1,0.022998365029641334,0.0037594228763140336,0.0038125970013054506,0.004500989578911292,0.024519116238086048,-0.00011163090972447902,0.003848704883773433,-0.0002836659718249146,0.0003100834712344222,0.27214867651676045,0.2715549270737011,0.014639452135750993,0.09423665489733447,0.0003409269316962671,-0.00023056966826251468,0.018691730005943364
80897,id,19,176,34,5.3523924350738525,df-g1,0.03350146428231359,0.004904605013866359,0.004916421872585087,0.021038141463641247,0.0273121513770886,0.0003840251634159735,0.0010618746337761745,0.00033343582778949665,-0.0006851561288336167,0.291778069909567,0.2927966618661901,0.011993404609703951,0.08728736024350886,0.0012219796068682343,-0.000310208162860752,0.019905424901529536
80916,id,21,186,34,6.215288400650024,df-g1,0.030234835556679156,0.004470936736460374,0.004493881282594187,0.0030689634933749837,0.024696044125141023,0.00023122987095458748,0.0021738632044269275,7.363834849602457e-05,0.0009042656389681505,0.2733383282986121,0.2725077010081399,0.015229601844354594,0.09886771317524462,0.0007295396643171304,-0.00010739839764517534,0.019424511353492335
80928,id,19,176,33,5.472807884216309,df-g1,0.02664022868120804,0.006591770328736146,0.006597763149481973,0.012816093544280416,0.028612372416466147,-0.0007253042907591951,0.011963284531375748,-0.0008474543885348407,0.004392940196537506,0.23028737854164738,0.22504698395657502,0.013859989406121117,0.12432052242916093,-0.0005585332165227164,-0.0006816489048533632,0.02349285947713036
80931,id,18,171,33,4.837773084640503,df-g1,0.0492935007417758,0.011221952358297926,0.011202903113880948,0.3144750196757984,0.04016490096537414,-0.0008171680424585066,0.009353289819553813,-0.0014113365734366445,0.0016368210042886945,0.20260066380909628,0.19955250623137094,0.06278208813744784,0.12662398712433787,-0.0010337954311287478,-0.0021801190042317516,0.02815764672474603
80949,id,17,166,32,4.43408989906311,df-g1,0.02418899119800342,0.0041725689732885485,0.004268432475596864,0.001974814350945812,0.025964243834443287,-0.000782012102613657,0.001270672086301391,-0.0008385948793690201,0.0009179805530650648,0.2573438446333477,0.2555872692009136,0.012046780416420915,0.11163679087935197,-7.064148467575415e-05,-0.00019679476411328667,0.019524906610860204
80959,id,17,166,32,4.600652694702148,df-g1,0.025248866279423333,0.0056424088078763646,0.005734832867966742,0.0017961393652937499,0.024426813352302047,-0.001127237576571452,0.0007823313199264757,-0.0011606225314275131,0.00013688106271916856,0.2736288730671689,0.27233136947302217,0.014341952441699259,0.07474222611766243,-0.0004969302395747277,-0.00042750802478443845,0.01823247852415688
80973,id,18,171,33,4.97052264213562,df-g1,0.04836098939591164,0.011792824542258273,0.011872746222966888,0.01552295552361879,0.03736613793061185,0.0003205293045753109,0.0008294090316710746,0.00026606932098255376,0.0005161935883835761,0.18835045661587194,0.18810033234847093,0.03093828725618173,0.03135580362061567,0.0013417766827835964,-0.0023613168287955275,0.025844061670886716
81004,id,16,161,33,4.142663240432739,df-g1,0.05619424789644877,0.014616668453619752,0.014690389235229029,0.004931521543803863,0.04118705101464651,-0.0027118289921017574,-0.0005082802963778761,-0.0026823892334740806,-0.0006890572524634805,0.23266314047996076,0.23066980849895016,0.11728862731259586,0.025114763333223995,-0.0015530722482086645,-0.002684831427709672,0.029391764644306068
81026,id,20,181,34,5.78304123878479,df-g1,0.027337050137008993,0.00562080137557075,0.005638386111442382,0.0020433328610395636,0.02904864693271756,0.0004060480930490044,0.001451792384331343,0.0002568399667595145,-0.00028359306072963525,0.28034910062305374,0.2808895336505429,0.026279702515517447,0.09700753197450218,0.0007872803380233051,3.6468890437013624e-05,0.023437930789747454
81027,id,21,186,34,6.177989721298218,df-g1,0.026960927821635183,0.006443261151986235,0.0064216065577456525,0.00313307817654428,0.023997528318649677,-0.00020069715319754317,0.0016217959667935227,-0.0002700028616059169,0.0008705101089988079,0.2954732578265595,0.29433274485595473,0.012864060513205393,0.13589660304439388,0.0003381569766056358,-0.00020829332931772415,0.020382077494040092
81051,id,20,181,33,5.809694051742554,df-g1,0.03372546254448449,0.0067081323957864925,0.006701924377663049,0.005844785564195238,0.03122807602232954,-0.0011450969803052768,0.002764945428952196,-0.0012104209932310706,0.0016876991338090896,0.2764491099899154,0.27355098986287524,0.012206593221593716,0.09216282238260348,-0.00030404392584279516,-0.00012123684386435019,0.02540723369531683
81058,id,18,171,33,4.950369596481323,df-g1,0.030458942110046582,0.00686663625917916,0.006859106892892406,0.0035534808629382754,0.029588204990980586,0.00020463759890320922,0.0017911364454586433,0.00010335826737270515,0.0015999861294559922,0.26234297811784313,0.26084635025575986,0.016139063223474186,0.046962304651872226,0.00026946880763090153,-0.0002752843774841002,0.022827296544836027
81059,id,19,176,33,5.482523202896118,df-g1,0.024053611610390296,0.005622337104760788,0.005612819370389551,0.003756624811068166,0.025506976536334706,-0.00031010277077020274,0.003376711168253344,-0.0006798026683814962,0.0017881657250896563,0.29098185200791876,0.2885138836144476,0.0259097869241704,0.07387611586999104,-0.00025836650379665316,-0.00017899550813654103,0.020926496632898875
81062,id,17,166,33,4.632495403289795,df-g1,0.03271495743349516,0.006219702978029318,0.006244610762821021,0.009086875586274546,0.03192651463525768,-0.0018005446617330263,0.002975703930770387,-0.0018255154312608601,0.001274893118484395,0.2883737169156446,0.28527330836589937,0.02569898039523253,0.12103064592888786,-0.0005020657345797541,-0.00037743744342598473,0.02407384835433523
81265,id,19,176,34,5.345437049865723,df-g1,0.031570624344731034,0.005351550792763504,0.005330600652313278,0.0016760323320309045,0.028633846534855303,-0.0009978297573076187,0.0006483627667423898,-0.001014994987807355,0.00037469495256554214,0.282598103574024,0.28120841363365107,0.02295465007989733,0.04012110996393695,-0.000294435588575781,0.00028502225618139143,0.0220636147936733
81267,id,19,176,34,5.427731513977051,df-g1,0.02626754060008932,0.00592522662251227,0.005940112265318231,0.00521451073803411,0.0273812559251294,-0.0010871960741303626,0.000832623059266848,-0.0011243669804453238,-0.00010184771601620679,0.29249081168789476,0.2914682924234656,0.02053374775438629,0.1311557849574344,-0.00017721994237304695,-0.00027244417931819587,0.022427973389662043
81283,id,17,166,34,4.5949623584747314,df-g1,0.042861703827933036,0.007653330730203578,0.007684318990589145,0.14017565415102362,0.03952592509220626,-0.0008479746825237699,0.13854641220370525,-0.0018702511189979953,0.01773584833446061,0.281967450265968,0.2623613508125094,0.0389984807689624,0.3570656344395915,-0.0009221320481895279,-0.0008074600275284824,0.03119477014202069
81295,id,23,196,34,7.373620510101318,df-g1,0.021463932228253012,0.003582818267194199,0.0036098294334524516,0.0025934649274210984,0.020089161330170607,-0.0009235151904741095,0.002404533215304018,-0.0009787562676726036,0.0018348746987011146,0.2439864110718482,0.2411727801054745,0.00871943489152059,0.04016643258169306,-0.00033230544055748434,-0.00019915095812262154,0.01813948953793283
81296,id,21,186,34,6.220527172088623,df-g1,0.026571382553266878,0.004952247879920435,0.004979083814664069,0.002740094039916201,0.02417239833244725,-0.0010972120638312734,0.002434125880398419,-0.0011486043873943919,0.0017056920199100545,0.2444176676443606,0.24156337123705615,0.013097013501098154,0.04404509667916117,-0.0003458185017545523,-0.00019764606899350806,0.019702614176381947
81322,id,19,176,34,5.529859781265259,df-g1,0.03740887054732914,0.008666890036970187,0.008665070723257987,0.00676795090900052,0.03388446499037805,-0.001983506811227511,0.0066789586620409885,-0.0019870175531083167,0.004457197839684231,0.25011746064451545,0.2436732452517229,0.062406662009412674,0.06595747079220991,-0.0011287443639856343,7.903640313846607e-05,0.026407224947278454
81326,id,16,161,32,4.005828142166138,df-g1,0.03775546412449031,0.007043046942520448,0.0071495608501783445,0.004673063474653459,0.03747857308361499,5.035369060781205e-05,0.004136616979993704,-5.489174188660906e-05,0.0038775535112594473,0.24299127064898643,0.2390588253958404,0.021273930659428012,0.032712954112221734,0.0014141528403735504,0.0007383643890436545,0.02743726455277465
81331,id,18,171,32,5.130012512207031,df-g1,0.028381558818182245,0.005445912257751928,0.005528647098991973,0.003705308494406389,0.02614919244125678,0.00026558401579786694,0.003152051504431963,0.00030145322125449403,0.0030619295706796655,0.2211492108580083,0.21838873450858312,0.050737917312782696,0.025312266655151242,0.0007946411832822908,-0.0001765328840579814,0.020846349173637355
81338,id,16,161,32,3.9381043910980225,df-g1,0.027989833738320098,0.006647191452973544,0.006584448968049265,0.005371870771121434,0.02649984212802846,-0.0006895645667023595,0.0049560185995093575,-0.0007664716874032917,0.0036866200330942893,0.23026451382527782,0.22581142210478025,0.02246121071088783,0.05690223664425469,0.0003271499006162193,0.0002818154401836373,0.02159167160162392
81357,id,14,151,33,3.6177241802215576,df-g1,0.062253665141803076,0.010405328641624578,0.01050554164238495,0.005324770288791888,0.042870850330042495,-0.004820094626553548,-5.413741551125564e-05,-0.004795465056085441,-0.00040550870414907125,0.1856535999242192,0.18126364357228286,0.04645530012552742,0.03104644181863019,-0.002038472650675305,-0.0032090195472571637,0.03148943932339797
81363,id,19,176,34,5.377068519592285,df-g1,0.025720515176268267,0.0042649865207238236,0.004253239182500714,0.0027516847428528377,0.026328555825889347,-0.0013853118633578535,0.0023796709256516764,-0.0014181258916112771,0.0022014778844073697,0.24096397301258618,0.23734436923656752,0.014561946757285598,0.02337058176580999,-0.0004572600585860398,-0.00027624685811064646,0.020701993470191242
81373,id,18,171,33,4.852495431900024,df-g1,0.03394827271764779,0.006598536327476978,0.006586879822027157,0.0023613270508567753,0.030270839321561296,-0.00024069366564530642,0.0010649085144646925,-0.0004586181552211632,0.0008699757265769083,0.1949184488127837,0.19358985493098563,0.016875609640853072,0.036976844254413915,0.00012636375962085666,-0.0008242534260981156,0.026477818033012624
81385,id,21,186,34,6.403684616088867,df-g1,0.03170854295758838,0.006801550126496636,0.006814577225846814,0.0019448031445530023,0.0272818960531982,-0.0018137803618444024,0.0017780284522350936,-0.001851633063067265,0.0013487859364413914,0.2418775109924357,0.23867709199292705,0.010410096670921498,0.036347382657702425,-0.0008965582618307433,-0.00037756258190654,0.0219401141338386
81408,id,18,171,34,4.996986627578735,df-g1,0.02674459080206799,0.005547575694599516,0.005562071045206042,0.001999873219347886,0.025422060060507533,-0.00098358008546607,0.00151099345446753,-0.001020990733211713,0.0012455354258452574,0.251918879817319,0.24965235365826202,0.023146045650765563,0.03126387597210719,-0.0003563377653296729,-4.8468371493705885e-05,0.021731332830729422
81434,id,19,176,34,5.115777015686035,df-g1,0.027458154496834083,0.004688872793050081,0.0047203346587950034,0.0039390855688611935,0.02775324651974045,0.00013144491841321075,0.0019754510193149316,6.8224503469827e-05,0.0016708853482924751,0.244112328954268,0.24250966810944535,0.009259683562298754,0.08147495300275587,0.0005639855545237216,0.0004811339475090347,0.02204484072678173
81439,id,18,171,34,5.060842275619507,df-g1,0.033269688656136054,0.006197259804789468,0.006219855569658186,0.0017863144508952638,0.03232488062421254,0.0013268977748720533,-0.0006426596665309152,0.0012845748425444337,-0.0009587617390136444,0.28979424933263886,0.29203758591419693,0.023328429266257382,0.05829584282457278,0.0009851334860680738,-0.00037018283716384187,0.025124706492476723
81440,id,19,176,34,5.249940633773804,df-g1,0.025442067928994342,0.00545225148011852,0.005468200555498399,0.0023998586308047916,0.022634533127374453,0.0001021534749339643,0.0004208524484166696,8.86201925087704e-05,0.00021620099411073616,0.2738987467201032,0.27377116591850126,0.02034608307606065,0.04454850794090024,0.00022237652653217532,0.00014059908650282567,0.01963456788361425
81443,id,17,166,34,4.589395523071289,df-g1,0.029183482212033887,0.005449217823052521,0.0054704152005180025,0.0012102055239022183,0.029690486901579556,-9.028926126516954e-05,0.0010875661749562841,-9.682210044553718e-05,0.0008002003720022632,0.305258783225864,0.3043617607534162,0.020978043210494415,0.1103426121430753,0.0004281802606255214,0.0005565309054784175,0.022849011138748435
81465,id,17,166,34,4.578368425369263,df-g1,0.028381909649509006,0.006430695910687234,0.006543768193507312,0.0025537954498757206,0.028971942745370922,-0.00012907936665117024,0.0014054118381730033,-0.00015486597815672631,0.0011450520157569033,0.2691411490623614,0.26784123106844776,0.024617873306681286,0.03839317607495851,6.24703371108759e-05,-0.00031078888060831825,0.02269491825956529
81466,id,16,161,34,4.185210943222046,df-g1,0.04877028608567301,0.010383548488164251,0.0103582823533187,0.002307995368488344,0.03490385138345435,-0.0014521756517740963,0.0012102269653792447,-0.0015093177850562522,0.0007971989108161992,0.2641878910671495,0.26188137437127706,0.026185992581108937,0.09680223497399641,-0.00014437115486037877,-0.00043236084746932357,0.028006609155757603
81467,id,15,156,34,3.79769229888916,df-g1,0.03270136800177916,0.007086079250363753,0.007106690272572015,0.0015026841457802518,0.03486496004851038,-0.001252740046054997,0.00102390468181997,-0.0012417676112322362,0.0007541310780173754,0.30531848722739924,0.30332258853814964,0.06425075653609578,0.06922522332307741,-0.0007824921526271011,8.82146301437077e-05,0.02595658800129157
81471,id,16,161,34,4.179446220397949,df-g1,0.0369163061078393,0.008105219021256715,0.008129904928460958,0.0021250310409049226,0.03402544704486372,-0.0013522929080084004,-0.0005545369323307458,-0.0013552844386801044,-0.0006790478468622903,0.2383808640820796,0.23770462749026178,0.032150846719718545,0.025400296825142596,-0.00031677834437623953,-0.00041073610497395247,0.028427897963080012
81480,id,19,176,33,5.406959772109985,df-g1,0.02523234309663189,0.004768882439066147,0.004787371496527611,0.0009512705368200278,0.021316095504988884,-6.85437645977025e-05,0.00046171238077160996,-0.00010339881468574008,7.868370758224927e-05,0.28416545218853084,0.28398336966626286,0.026510726472414523,0.05009357691811851,0.00032013827874172174,2.9222136031379492e-05,0.018229647125332826
81483,id,18,171,33,4.873455762863159,df-g1,0.02471343149467559,0.0056504515533291055,0.005563363422906378,0.0012427207674006594,0.02323988991611744,-0.0007080194482728119,0.00014497699419490585,-0.0007404372887698518,-7.802090568695061e-05,0.27489982074741137,0.2742374043643285,0.008468763489217178,0.05525806460311308,3.144334096533141e-05,-8.059771562932486e-05,0.020128106812326328
81491,id,17,166,33,4.509900093078613,df-g1,0.025369567438498115,0.004893289210205154,0.004960392336937396,0.0011822634697650294,0.02692231515257877,-0.00044012532381812285,0.0008732613263200344,-0.0004868408693178006,0.0005346716072521102,0.26119772480718834,0.26017621233061844,0.009941487310612875,0.03653543214437439,-0.00015286006614034786,-8.156127329497428e-05,0.021244163928437317
81076,id,21,186,34,6.288076877593994,df-g1,0.029787567608978938,0.0047462227719172745,0.004903398897215738,0.008371889083463764,0.03039152509050919,-0.0007190962507703241,0.0015936075716549303,-0.0008226994855385084,0.00041683611658703545,0.28549397051928405,0.2842544349171585,0.02036319237440799,0.11022290093633309,-0.0002638875896666948,0.00014589922648960973,0.0268413276057709
81093,id,20,181,34,5.952517747879028,df-g1,0.03158929520083119,0.0061837055781168715,0.0062280438277318925,0.0017239718185630096,0.024264367298381457,-0.0015340237981345557,0.0006576945142918477,-0.001737261489074493,0.00034953794782108943,0.24848943615296992,0.24640263671607435,0.015906992039565828,0.05164743288457694,-0.0006405969516909971,-0.0001383048888553562,0.020545134797031264
81102,id,17,166,34,4.301277160644531,df-g1,0.03753370137315719,0.006301310540330007,0.006311630376054578,0.0019321185709185512,0.028444943073294152,-0.0014992772411020856,-0.00010052525478370884,-0.0015450640978704189,-0.0006928702459998715,0.29666611104336915,0.29581391719149863,0.02238046650602279,0.13961633682696012,-0.0007776035638494272,-0.0009438026337437386,0.02097834296379051
81105,id,20,181,34,5.824187278747559,df-g1,0.04440435856402689,0.007997585379111882,0.007972578655816407,0.004024583393200773,0.03114847832872386,-0.0017571745205482206,0.0003694327981625292,-0.0018381011643832934,-9.228241745191934e-05,0.2609878731530759,0.2592420544061445,0.014539145692627698,0.1375310595670414,-0.0008576781979881543,-0.0003315607003716928,0.022519333662344643
81108,id,21,186,34,6.388088941574097,df-g1,0.022695263198750946,0.00499665449093456,0.005043160526991573,0.004227941025884744,0.020821856512886015,-0.0006987754194572945,0.0040213527654097405,-0.000756161002790412,0.0030247550617830965,0.29049166298485346,0.28671074692028,0.008929872093550395,0.0986913610875207,-0.00017773189370520748,-0.00022202192063431464,0.01743290538918204
81113,id,17,166,34,4.565702199935913,df-g1,0.03063721507603131,0.0060879466847438835,0.006237066857904743,0.004566965611253994,0.026597329774378776,-0.0012307784220370675,0.0042903367123921735,-0.0013282227089970455,0.00230966305455315,0.2915788579842141,0.28794097222066395,0.043749185723404804,0.07881289347774019,-0.0009692585938855247,-0.00033833913598982357,0.020689587248503356
81118,id,19,176,34,5.470590829849243,df-g1,0.029322245924436784,0.007376191346320837,0.007346545212450448,0.0012389199970897545,0.026666961956545627,-0.0003773393899479726,0.0001565428687063211,-0.0003900710301485977,-0.00019926853914627174,0.3027541903123642,0.30256338782136194,0.01501874567198687,0.05649601522813069,0.00017979746596791246,-0.00013945431548375437,0.022550406336737785
81126,id,20,181,34,5.827812910079956,df-g1,0.02760085117100225,0.005566142665916374,0.0055422016246672355,0.0015451060067720908,0.027929052407208995,-0.0010684279578153457,0.0012957516616902897,-0.0011436229675938214,0.0004524856067426655,0.2687810902799559,0.26718498170561944,0.010106183534216794,0.052567076940581624,-0.00032925183070053876,-0.00013507066832894182,0.023895217139524794
81148,id,21,186,34,6.220995903015137,df-g1,0.02055941021699101,0.003352445188195219,0.003389431086825205,0.002656664447467216,0.022433668141559646,-0.0004478549923990945,0.002204936716861573,-0.0005265102214032369,0.0018040000146274868,0.2974351581329404,0.2951046478969097,0.011014620428025866,0.0748240987367665,0.00014323268946911383,4.812013013041905e-05,0.018852562827629208
81157,id,19,176,34,5.325509309768677,df-g1,0.0389926490927765,0.010882094792737718,0.010943235517806562,0.3005682144181955,0.03600295633408226,-0.0006245373752361088,0.07827182212024311,-0.000686239681775308,0.002552200508217674,0.28098771868921985,0.27774927849922687,0.03418784274001729,0.43857143425459627,0.00040323456533386537,-0.001077876149202267,0.021446682636748954
81160,id,21,186,34,6.355485439300537,df-g1,0.02205863411635379,0.004885664924415778,0.004998305951373506,0.0010595252737209395,0.022303958500330543,-0.0010564174665842277,0.0007929187616861138,-0.0010845899847148066,0.0005164357175792139,0.29939784138493686,0.2977968156826428,0.008414385696432007,0.033845480706928624,-0.00045598116720729776,-0.00012203886002692954,0.019037250945079177
81161,id,21,186,34,6.1659557819366455,df-g1,0.021814584420963876,0.0038712492021240053,0.0038877373390099486,0.001077850278227816,0.023048396117281,-0.0008376548319257672,0.000619930568986465,-0.0008670632760127139,0.0002612747017185363,0.2928981083970247,0.2917697704192934,0.00826523834597079,0.042257975850277726,6.369902042596687e-05,-1.1450459812212266e-05,0.01968366418090274
81167,id,19,176,34,5.233975410461426,df-g1,0.025081317621143143,0.0051242310688657255,0.005121589820361381,0.0020141594510598945,0.024177770501306838,-0.0003004881893675433,0.001462313398184731,-0.000320291076692486,0.0012688563742975847,0.2993507195594645,0.2977615721084744,0.036238233526442176,0.047543199009507466,-0.00014456450581215585,0.0002795883570906321,0.019885464796691312
81182,id,19,176,34,5.708584547042847,df-g1,0.03253028690712301,0.006191082634618539,0.006179102623637117,0.004070686431290529,0.031657396312407084,-0.0013150746268194228,0.0024537990480454517,-0.001381282524033245,0.001389013360747371,0.29215091649045016,0.28938062060566955,0.02760361984397516,0.0699726413944998,1.7618528968615932e-05,-0.00016421523814136307,0.025858241958503912
81186,id,23,196,34,7.058047533035278,df-g1,0.03306781067062217,0.005754579244108271,0.005760012680810487,0.002765452321547782,0.030434825156029424,-0.001038087037358112,-0.0003231830758835354,-0.0011302181245731735,-0.0006812383411157752,0.30483910468331077,0.3043901248998534,0.013094190956648046,0.038772074719034565,-0.0006408653926159025,-0.00017455120834227594,0.02422318953924097
81190,id,20,181,34,5.75910758972168,df-g1,0.033198055959442536,0.006757156451836721,0.0067414571185019645,0.001724198048806869,0.02961233363281716,-0.0015409238803994023,-0.00010933669320647749,-0.0017292888359674574,-0.0007867846873911982,0.2812245929179407,0.28028208876936445,0.01753037488216221,0.3122164831466349,-0.0005875668503768916,-0.00024325920245611005,0.024504590162721804
81201,id,21,186,34,6.37810754776001,df-g1,0.023964844473825714,0.005047361092437086,0.005047188227894906,0.001987617883138148,0.02509308365181946,-0.000930671737300031,0.0007728607100625425,-0.000966849377966067,0.00015516420273715276,0.2853783486067365,0.28425633502603326,0.015406651691477924,0.1082596556845579,-0.0003520530930467003,-0.00021004070190386998,0.0213681094085008
81215,id,19,176,34,5.279786586761475,df-g1,0.029464894985294653,0.005623136549395724,0.005633461078675851,0.0015456262117301898,0.028470254540644356,-0.0008284614589141287,0.0012757485530681077,-0.0008850209981605683,0.0005226034787913364,0.2914961601669731,0.2900885356900212,0.015424552024435047,0.1991759985383565,-0.00014385069750125212,-0.0002873750446077475,0.024019902012400878
81231,id,21,186,34,6.2142157554626465,df-g1,0.03096377533807057,0.004577683840839342,0.004780635538108334,0.007079072555685263,0.031240951471468145,-0.0007697874409143269,0.004203881397081966,-0.0009159771039419229,0.002333630166154302,0.30086021801041984,0.29761061074032363,0.025898183778464975,0.07950833464457649,-0.0010467711684618575,-0.00031495184813027516,0.02471768729047693
81232,id,19,176,34,5.345747709274292,df-g1,0.030954181904811313,0.0063213431935764675,0.006333167586646901,0.0031984085763236978,0.03274481561036216,-0.0008572609857983712,0.0015095087822525222,-0.0009343750672226037,0.0012586058538349987,0.2926873803256415,0.29049439940458394,0.01976785684702528,0.04419025669218904,-0.0002341556607758366,-8.628777684150518e-05,0.02778529849023876
81234,id,19,176,34,5.235545873641968,df-g1,0.03682449891287579,0.005089907127008075,0.0051415293019285565,0.1660862654830332,0.03847358956906569,-0.0008952692889324114,0.04155703768963181,-0.0009465204625001833,0.00204293786627531,0.26560087530094983,0.2626114169721744,0.009532636440807256,0.4634600944024412,0.0001345733566366636,-0.0003419943341569087,0.0313457349461979
81235,id,18,171,34,4.953695058822632,df-g1,0.06272948445321622,0.00948075664358683,0.00948634015415162,0.009321708045696136,0.05173872811074126,0.0002948216120422011,0.008644916617335028,0.0002237140762171852,0.002616002337000989,0.25990759714096545,0.25751530888018165,0.01865782743924046,0.1421674929216224,0.0014410411971881587,0.00094781507743881,0.03845009961830765
81246,id,21,186,34,6.32798171043396,df-g1,0.02101702862280267,0.004510482296915086,0.00454652646646719,0.0027663039060137683,0.022371800164285555,-0.00013461994017583342,0.0027452218731796297,-0.00018011691752406467,0.001679869694507223,0.2907811152258816,0.28892112861385033,0.008190364400593689,0.05933395481554453,0.00019266267487080824,-0.0001128487932658892,0.019835710667200218
81255,id,19,176,34,5.243197917938232,df-g1,0.03181839237092832,0.006689468976766477,0.006734879749732372,0.0022924390593670866,0.02833283988194141,-0.0012413091218465575,0.0021057400641501466,-0.001279334834853929,0.00134256003733782,0.2970348569849691,0.29441296211277734,0.015909171783576478,0.060183999967887,-0.0008807952011427034,-0.0002441845093073963,0.022767680464905345
81263,id,20,181,34,5.572115898132324,df-g1,0.03274588206451802,0.006534057627614942,0.006514736950257093,0.00738244540607556,0.03267146528385096,-0.0006304901528797021,-0.000183378231546835,-0.0012040792815603552,-0.0007983344904400821,0.26903843566034785,0.2686326908692276,0.02847065080064232,0.057526922092860186,-0.0007987215738246567,-0.00025261115428009545,0.025026234335537377
81496,id,21,186,35,6.223451375961304,df-g1,0.026548637239371464,0.005491747278519199,0.005483790440036983,0.0031666481502365105,0.027061662906918128,-0.0009431297506217476,0.002655495461264967,-0.0009813493162294795,0.002226359712598207,0.28683881863466243,0.2836311096058347,0.015000206313192028,0.06669619541731453,-0.0006828581006980139,-9.304788703626277e-05,0.02251159459517155
81500,id,25,206,35,8.574792623519897,df-g1,0.01921433239009945,0.003934901607969721,0.003975419026329104,0.0022552930437153705,0.01959175307859265,-0.00038009195885011643,0.00047694150148530325,-0.00040107973727887547,-0.00016262715556331075,0.30980051318021695,0.3095620605985014,0.006655136367211844,0.0638034817087398,-0.0002928599294423351,-0.00012063157496384341,0.01786672771335318
81505,id,23,196,35,7.130014896392822,df-g1,0.023177961513448333,0.004524921364943424,0.0045251892164029,0.0011866747621643743,0.023233395126873037,-0.0009015449499364046,0.0007331087401327571,-0.0009255750659046547,-0.00024348681174073128,0.2772502574810031,0.27656816922683924,0.009277864345699945,0.0667208904694743,-0.0004937338593294094,-0.00011001941490430128,0.020009271898841895
81506,id,21,186,35,6.286262273788452,df-g1,0.026417897565629865,0.004323745505082854,0.004340057075616066,0.0020265055261026884,0.024811276055472533,-9.772933595308447e-05,0.0010902620653182452,-0.00011698216366604064,0.0007154866331989876,0.27377276560911373,0.2729402968122487,0.014089514851799077,0.05960435102077271,0.00031163983216092594,-6.117976473210551e-05,0.021617331590102026
81509,id,22,191,35,6.926138162612915,df-g1,0.029459345162978372,0.008188859713140317,0.008159327689319045,0.0020477974128377237,0.025356296679014373,-0.0018924065463193861,0.0004845428840764574,-0.001987857270984217,6.370842155161566e-05,0.27229793166779553,0.2702463659752597,0.019543691383882858,0.04816560598753176,-0.001277018431112914,-7.97892098471295e-05,0.02160861379217293
81510,id,21,186,34,6.349147796630859,df-g1,0.04038959809703357,0.010458335129914786,0.010457016321554184,0.007864477935797714,0.034452352978012135,-0.0009231226315930062,0.003916312572272345,-0.0010023576379632748,0.001994623135650044,0.23419155559197685,0.23119457481836353,0.03187514231608374,0.06859521332054133,-0.0002777561215749902,-0.0007244335137158772,0.026522568305909745
81515,id,21,186,34,6.366404056549072,df-g1,0.025174749521727064,0.004379831572979498,0.004394096901232137,0.0044005602773902735,0.025445285722683744,-0.001074426386301892,0.0009617227391443061,-0.001123491632415985,0.0007304092392284422,0.23880089402650465,0.23694699315486023,0.011810247674217646,0.02692113233050822,-0.00041836912943388205,-0.0004657606908878651,0.021388230828234493
81517,id,17,166,34,4.587346076965332,df-g1,0.04465078166548549,0.006526998264007489,0.0066775097047974356,0.006151238636525757,0.03784274590156293,-0.0004207214911645958,0.004281095167059489,-0.0004243505406601733,0.0036339119562366577,0.2295543182376352,0.22549605574073836,0.03754032821790058,0.043923442193660005,0.0005832290328957879,0.001410650599366077,0.028935482555040984
81523,id,23,196,35,7.054991722106934,df-g1,0.025337886135030113,0.005154992011672022,0.005179904246780344,0.0014417227411542136,0.021095743062573665,-0.0006369143863641438,-0.000738331809747445,-0.0006601197066149478,-0.0011384337475787154,0.29867630404192175,0.2991546180828855,0.045142204094949526,0.04803703557668016,-0.0005003198947631238,-0.00015542265853666498,0.018155621985500203
81552,id,21,186,35,6.288071632385254,df-g1,0.030766413779015025,0.0056664265830335125,0.0058050697748532306,0.0025081630445342486,0.02855437304842908,-0.0017627936052629276,0.000330651463890153,-0.0018238142253494405,-0.0004185623428358126,0.2809585651530935,0.27955331327057986,0.016080838129247238,0.1341581585956972,-0.001088753502633183,-0.0004522156933754323,0.023340878260646788
